month,county,closed_sales,median_price,active_listings,months_inventory,days_on_market,price_yoy_change,sales_yoy_change,price_index_2012_base100
2018-07-01,Harris County,4877,225000.0,15944,3.3,28,0.06132075472,0.06160208968,180.0
2018-08-01,Harris County,5069,220000.0,15936,3.1,30,0.04761904762,0.3535380507,176.0
2018-09-01,Harris County,3969,215000.0,15714,4.0,35,0.002798507463,-0.06743421053,172.0
2018-10-01,Harris County,4119,215000.0,15363,3.7,42,0.02380952381,0.02132407637,172.0
2018-11-01,Harris County,3858,222000.0,14911,3.9,46,0.05714285714,-0.01782077393,177.6
2018-12-01,Harris County,4084,225000.0,13893,3.4,51,0.04432582966,-0.05089472461,180.0
2019-01-01,Harris County,2558,210000.0,14146,5.5,53,0.04738154613,-0.08675473045,168.0
2019-02-01,Harris County,3256,216000.0,14287,4.4,52,0.01408450704,-0.03583061889,172.8
2019-03-01,Harris County,4275,225000.0,14729,3.4,45,0.02833638026,0.001874853527,180.0
2019-04-01,Harris County,4666,228000.0,15279,3.3,35,0.03636363636,0.07486754204,182.4
2019-05-01,Harris County,5334,237000.0,16160,3.0,31,0.05333333333,0.0668,189.6
2019-06-01,Harris County,4980,239000.0,16662,3.3,28,0.05752212389,-0.07228017884,191.2
2019-07-01,Harris County,5342,230000.0,16703,3.1,30,0.02222222222,0.09534549928,184.0
2019-08-01,Harris County,5163,233000.0,16410,3.2,35,0.05909090909,0.01854409154,186.4
2019-09-01,Harris County,4242,227450.0,16021,3.8,43,0.05790697674,0.06878306878,182.0
2019-10-01,Harris County,4297,227500.0,15584,3.6,46,0.05813953488,0.04321437242,182.0
2019-11-01,Harris County,3882,226000.0,14890,3.8,47,0.01801801802,0.006220839813,180.8
2019-12-01,Harris County,4665,240000.0,13658,2.9,51,0.06666666667,0.1422624878,192.0
2020-01-01,Harris County,2887,219412.0,13861,4.8,57,0.04481904762,0.1286161063,175.5
2020-02-01,Harris County,3593,230000.0,14269,4.0,55,0.06481481481,0.1035012285,184.0
2020-03-01,Harris County,4451,239250.0,14759,3.3,42,0.06333333333,0.04116959064,191.4
2020-04-01,Harris County,3544,237000.0,14585,4.1,34,0.03947368421,-0.2404629233,189.6
2020-05-01,Harris County,3704,232895.0,13992,3.8,39,-0.01732067511,-0.3055868016,186.3
2020-06-01,Harris County,5223,245000.0,13259,2.5,38,0.02510460251,0.04879518072,196.0
2020-07-01,Harris County,6077,250000.0,13113,2.2,32,0.08695652174,0.137588918,200.0
2020-08-01,Harris County,5254,252000.0,12482,2.4,27,0.08154506438,0.01762541158,201.6
2020-09-01,Harris County,5212,245000.0,12032,2.3,27,0.07715981534,0.2286657237,196.0
2020-10-01,Harris County,5371,250000.0,11671,2.2,26,0.0989010989,0.2499418199,200.0
2020-11-01,Harris County,4630,259000.0,10891,2.4,27,0.1460176991,0.1926841834,207.2
2020-12-01,Harris County,5733,259990.0,9756,1.7,28,0.08329166667,0.2289389068,208.0
2021-01-01,Harris County,3600,248000.0,9384,2.6,29,0.1302936941,0.2469691722,198.4
2021-02-01,Harris County,3527,262000.0,8724,2.5,29,0.1391304348,-0.01836905093,209.6
2021-03-01,Harris County,5437,279000.0,8243,1.5,23,0.1661442006,0.2215232532,223.2
2021-04-01,Harris County,5599,280000.0,8419,1.5,17,0.1814345992,0.5798532731,224.0
2021-05-01,Harris County,5713,288650.0,8715,1.5,13,0.2393997295,0.5423866091,230.9
2021-06-01,Harris County,6271,298225.0,9602,1.5,10,0.217244898,0.2006509669,238.6
2021-07-01,Harris County,6008,290375.0,10759,1.8,12,0.1615,-0.01135428665,232.3
2021-08-01,Harris County,5837,286400.0,10605,1.8,14,0.1365079365,0.1109630758,229.1
2021-09-01,Harris County,5574,284900.0,10187,1.8,16,0.1628571429,0.06945510361,227.9
2021-10-01,Harris County,5233,289900.0,9801,1.9,20,0.1596,-0.02569353938,231.9
2021-11-01,Harris County,5050,298123.0,8976,1.8,21,0.1510540541,0.09071274298,238.5
2021-12-01,Harris County,5661,302500.0,8051,1.4,21,0.1635062887,-0.0125588697,242.0
2022-01-01,Harris County,3950,295000.0,7584,1.9,23,0.189516129,0.09722222222,236.0
2022-02-01,Harris County,4359,310990.0,7053,1.6,22,0.1869847328,0.2358945279,248.8
2022-03-01,Harris County,5724,310710.0,7059,1.2,15,0.113655914,0.05278646312,248.6
2022-04-01,Harris County,5347,326520.0,7664,1.4,12,0.1661428571,-0.04500803715,261.2
2022-05-01,Harris County,5656,335000.0,8236,1.5,11,0.1605750909,-0.00997724488,268.0
2022-06-01,Harris County,5698,330000.0,10036,1.8,11,0.1065470702,-0.09137298676,264.0
2022-07-01,Harris County,4757,326900.0,11554,2.4,13,0.125785622,-0.2082223702,261.5
2022-08-01,Harris County,4739,317000.0,11610,2.4,17,0.1068435754,-0.1881103306,253.6
2022-09-01,Harris County,4405,315000.0,11893,2.7,25,0.1056511057,-0.2097237173,252.0
2022-10-01,Harris County,3871,310000.0,11909,3.1,29,0.06933425319,-0.2602713549,248.0
2022-11-01,Harris County,3279,307200.0,11718,3.6,32,0.03044716443,-0.3506930693,245.8
2022-12-01,Harris County,3460,305000.0,10920,3.2,40,0.00826446281,-0.3888005653,244.0
2023-01-01,Harris County,2594,295000.0,10408,4.0,46,0.0,-0.3432911392,236.0
2023-02-01,Harris County,3272,300000.0,10003,3.1,46,-0.03533875687,-0.2493691214,240.0
2023-03-01,Harris County,4461,310990.0,10144,2.3,38,0.0009011618551,-0.2206498952,248.8
2023-04-01,Harris County,4082,317995.0,9964,2.4,29,-0.02610866103,-0.2365812605,254.4
2023-05-01,Harris County,4866,325000.0,10146,2.1,24,-0.02985074627,-0.1396746818,260.0
2023-06-01,Harris County,4832,325000.0,10923,2.3,22,-0.01515151515,-0.151983152,260.0
2023-07-01,Harris County,4148,325000.0,11254,2.7,21,-0.005812174977,-0.1280218625,260.0
2023-08-01,Harris County,4485,324900.0,11607,2.6,24,0.02492113565,-0.05359780544,259.9
2023-09-01,Harris County,3900,320000.0,12101,3.1,29,0.01587301587,-0.1146424518,256.0
2023-10-01,Harris County,3533,315000.0,12460,3.5,32,0.01612903226,-0.08731593903,252.0
2023-11-01,Harris County,3383,315000.0,12492,3.7,33,0.025390625,0.03171698689,252.0
2023-12-01,Harris County,3463,319577.0,11796,3.4,42,0.04779344262,0.0008670520231,255.7
2024-01-01,Harris County,2803,309000.0,11653,4.2,48,0.04745762712,0.08057054742,247.2
2024-02-01,Harris County,3342,320000.0,12212,3.7,50,0.06666666667,0.02139364303,256.0
2024-03-01,Harris County,3963,319900.0,12689,3.2,39,0.02865043892,-0.1116341627,255.9
2024-04-01,Harris County,4426,330000.0,13366,3.0,32,0.03775216591,0.08427241548,264.0
2024-05-01,Harris County,4559,329000.0,14252,3.1,28,0.01230769231,-0.06309083436,263.2
2024-06-01,Harris County,3992,334500.0,14939,3.7,30,0.02923076923,-0.1738410596,267.6
2024-07-01,Harris County,3983,340000.0,14777,3.7,32,0.04615384615,-0.03977820636,272.0
2024-08-01,Harris County,3890,321745.0,15334,3.9,38,-0.009710680209,-0.132664437,257.4
2024-09-01,Harris County,3723,327190.0,15527,4.2,42,0.02246875,-0.04538461538,261.8
2024-10-01,Harris County,3959,325000.0,15835,4.0,43,0.03174603175,0.120577413,260.0
2024-11-01,Harris County,3487,319990.0,15789,4.5,42,0.01584126984,0.03074194502,256.0
2024-12-01,Harris County,3795,330000.0,15061,4.0,50,0.03261498794,0.0958706324,264.0
2025-01-01,Harris County,2820,313425.0,15495,5.5,52,0.01432038835,0.006064930432,250.7
2025-02-01,Harris County,3227,320000.0,15883,4.9,57,0.0,-0.03441053262,256.0
2025-03-01,Harris County,3884,328000.0,16841,4.3,52,0.02532041263,-0.01993439314,262.4
2025-04-01,Harris County,4208,321123.5,17716,4.2,39,-0.02689848485,-0.04925440578,256.9
2025-05-01,Harris County,4839,321834.0,18865,3.9,38,-0.02178115502,0.06141697741,257.5
2025-06-01,Harris County,4491,335000.0,19597,4.4,40,0.001494768311,0.125,268.0
2025-07-01,Harris County,4450,325000.0,20037,4.5,44,-0.04411764706,0.1172483053,260.0
2025-08-01,Harris County,4180,322750.0,19677,4.7,47,0.003123591664,0.07455012853,258.2
2025-09-01,Harris County,3889,315000.0,19232,4.9,52,-0.03725663987,0.04458769809,252.0
2025-10-01,Harris County,3945,314900.0,19059,4.8,56,-0.03107692308,-0.003536246527,251.9
2025-11-01,Harris County,3320,310000.0,18346,5.5,59,-0.03121972562,-0.04789217092,248.0
2025-12-01,Harris County,3917,318500.0,17051,4.4,68,-0.03484848485,0.03214756258,254.8
2026-01-01,Harris County,2599,310000.0,17131,6.6,70,-0.01092765414,-0.07836879433,248.0
2026-02-01,Harris County,3073,303290.0,17415,5.7,73,-0.05221875,-0.04772234273,242.6
2026-03-01,Harris County,3922,318000.0,17635,4.5,63,-0.03048780488,0.009783728115,254.4
2026-04-01,Harris County,4220,320000.0,17685,4.2,49,-0.003498653945,0.002851711027,256.0
2026-05-01,Harris County,4165,329330.0,16796,4.0,42,0.02329151053,-0.1392849762,263.5
2012-01-01,Liberty County,16,64000.0,264,16.5,186,-0.2808988764,0.4545454545,100.0
2012-02-01,Liberty County,23,75000.0,263,11.4,111,0.5625,1.555555556,117.2
2012-03-01,Liberty County,20,69250.0,279,14.0,166,0.2659963437,0.25,108.2
2012-04-01,Liberty County,25,115000.0,285,11.4,92,0.3302486987,-0.03846153846,179.7
2012-05-01,Liberty County,31,62500.0,283,9.1,98,-0.5,0.6315789474,97.7
2012-06-01,Liberty County,28,88500.0,283,10.1,99,-0.1083123426,0.07692307692,138.3
2012-07-01,Liberty County,34,102250.0,282,8.3,111,0.1889534884,0.619047619,159.8
2012-08-01,Liberty County,35,84000.0,287,8.2,117,-0.09968328144,0.4583333333,131.2
2012-09-01,Liberty County,21,79000.0,289,13.8,111,-0.2882882883,0.1052631579,123.4
2012-10-01,Liberty County,31,98000.0,274,8.8,120,0.002557544757,0.4090909091,153.1
2012-11-01,Liberty County,21,93000.0,283,13.5,190,0.06896551724,-0.16,145.3
2012-12-01,Liberty County,33,110299.0,260,7.9,127,-0.1823647146,0.5714285714,172.3
2013-01-01,Liberty County,31,82000.0,261,8.4,134,0.28125,0.9375,128.1
2013-02-01,Liberty County,24,86000.0,264,11.0,182,0.1466666667,0.04347826087,134.4
2013-03-01,Liberty County,24,79750.0,278,11.6,122,0.1516245487,0.2,124.6
2013-04-01,Liberty County,37,70885.0,285,7.7,175,-0.3836086957,0.48,110.8
2013-05-01,Liberty County,36,90000.0,280,7.8,140,0.44,0.1612903226,140.6
2013-06-01,Liberty County,33,120000.0,284,8.6,149,0.3559322034,0.1785714286,187.5
2013-07-01,Liberty County,38,124750.0,305,8.0,150,0.2200488998,0.1176470588,194.9
2013-08-01,Liberty County,34,97250.0,310,9.1,128,0.1577380952,-0.02857142857,152.0
2013-09-01,Liberty County,30,126450.0,305,10.2,117,0.6006329114,0.4285714286,197.6
2013-10-01,Liberty County,32,84450.0,302,9.4,126,-0.1382653061,0.03225806452,132.0
2013-11-01,Liberty County,24,80300.0,294,12.3,125,-0.1365591398,0.1428571429,125.5
2013-12-01,Liberty County,44,82250.0,267,6.1,157,-0.2542996763,0.3333333333,128.5
2014-01-01,Liberty County,24,101450.0,273,11.4,178,0.237195122,-0.2258064516,158.5
2014-02-01,Liberty County,28,90600.0,275,9.8,142,0.05348837209,0.1666666667,141.6
2014-03-01,Liberty County,37,138000.0,256,6.9,175,0.7304075235,0.5416666667,215.6
2014-04-01,Liberty County,49,136500.0,191,3.9,136,0.9256542287,0.3243243243,213.3
2014-05-01,Liberty County,38,120925.0,172,4.5,94,0.3436111111,0.05555555556,188.9
2014-06-01,Liberty County,43,120500.0,167,3.9,95,0.004166666667,0.303030303,188.3
2014-07-01,Liberty County,44,100000.0,178,4.0,59,-0.1983967936,0.1578947368,156.2
2014-08-01,Liberty County,34,109000.0,198,5.8,57,0.1208226221,0.0,170.3
2014-09-01,Liberty County,24,118000.0,184,7.7,44,-0.06682483195,-0.2,184.4
2014-10-01,Liberty County,49,124500.0,187,3.8,44,0.4742451155,0.53125,194.5
2014-11-01,Liberty County,32,105250.0,188,5.9,55,0.3107098381,0.3333333333,164.5
2014-12-01,Liberty County,35,96000.0,160,4.6,98,0.1671732523,-0.2045454545,150.0
2015-01-01,Liberty County,33,87000.0,162,4.9,96,-0.1424346969,0.375,135.9
2015-02-01,Liberty County,33,135000.0,160,4.8,100,0.4900662252,0.1785714286,210.9
2015-03-01,Liberty County,36,100950.0,179,5.0,56,-0.2684782609,-0.02702702703,157.7
2015-04-01,Liberty County,43,130000.0,167,3.9,61,-0.04761904762,-0.1224489796,203.1
2015-05-01,Liberty County,47,97000.0,163,3.5,49,-0.197849907,0.2368421053,151.6
2015-06-01,Liberty County,37,112500.0,161,4.4,59,-0.06639004149,-0.1395348837,175.8
2015-07-01,Liberty County,51,98000.0,168,3.3,67,-0.02,0.1590909091,153.1
2015-08-01,Liberty County,42,108500.0,173,4.1,38,-0.004587155963,0.2352941176,169.5
2015-09-01,Liberty County,39,139000.0,172,4.4,46,0.1779661017,0.625,217.2
2015-10-01,Liberty County,45,110000.0,162,3.6,31,-0.1164658635,-0.08163265306,171.9
2015-11-01,Liberty County,29,136000.0,169,5.8,60,0.2921615202,-0.09375,212.5
2015-12-01,Liberty County,37,127500.0,179,4.8,63,0.328125,0.05714285714,199.2
2016-01-01,Liberty County,26,119500.0,167,6.4,54,0.3735632184,-0.2121212121,186.7
2016-02-01,Liberty County,24,151500.0,176,7.3,29,0.1222222222,-0.2727272727,236.7
2016-03-01,Liberty County,38,137500.0,199,5.2,53,0.362060426,0.05555555556,214.8
2016-04-01,Liberty County,41,125000.0,192,4.7,44,-0.03846153846,-0.04651162791,195.3
2016-05-01,Liberty County,42,118700.0,208,5.0,43,0.2237113402,-0.1063829787,185.5
2016-06-01,Liberty County,51,149000.0,208,4.1,40,0.3244444444,0.3783783784,232.8
2016-07-01,Liberty County,31,135000.0,209,6.7,73,0.3775510204,-0.3921568627,210.9
2016-08-01,Liberty County,37,160000.0,202,5.5,59,0.4746543779,-0.119047619,250.0
2016-09-01,Liberty County,46,158000.0,207,4.5,47,0.1366906475,0.1794871795,246.9
2016-10-01,Liberty County,58,135000.0,201,3.5,45,0.2272727273,0.2888888889,210.9
2016-11-01,Liberty County,42,116500.0,202,4.8,49,-0.1433823529,0.4482758621,182.0
2016-12-01,Liberty County,44,151450.0,181,4.1,35,0.1878431373,0.1891891892,236.6
2017-01-01,Liberty County,35,122000.0,184,5.3,53,0.02092050209,0.3461538462,190.6
2017-02-01,Liberty County,29,118900.0,196,6.8,48,-0.2151815182,0.2083333333,185.8
2017-03-01,Liberty County,39,160000.0,193,4.9,42,0.1636363636,0.02631578947,250.0
2017-04-01,Liberty County,44,135000.0,199,4.5,67,0.08,0.07317073171,210.9
2017-05-01,Liberty County,42,187000.0,205,4.9,66,0.5754001685,0.0,292.2
2017-06-01,Liberty County,57,154000.0,217,3.8,33,0.03355704698,0.1176470588,240.6
2017-07-01,Liberty County,40,165950.0,207,5.2,54,0.2292592593,0.2903225806,259.3
2017-08-01,Liberty County,38,137950.0,222,5.8,50,-0.1378125,0.02702702703,215.5
2017-09-01,Liberty County,49,136500.0,214,4.4,63,-0.1360759494,0.0652173913,213.3
2017-10-01,Liberty County,51,150000.0,212,4.2,46,0.1111111111,-0.1206896552,234.4
2017-11-01,Liberty County,50,136000.0,197,3.9,43,0.1673819742,0.1904761905,212.5
2017-12-01,Liberty County,42,150000.0,184,4.4,72,-0.00957411687,-0.04545454545,234.4
2018-01-01,Liberty County,31,122000.0,184,5.9,54,0.0,-0.1142857143,190.6
2018-02-01,Liberty County,35,164000.0,173,4.9,65,0.3793103448,0.2068965517,256.2
2018-03-01,Liberty County,41,150000.0,173,4.2,52,-0.0625,0.05128205128,234.4
2018-04-01,Liberty County,57,167000.0,178,3.1,44,0.237037037,0.2954545455,260.9
2018-05-01,Liberty County,49,150000.0,177,3.6,52,-0.1978609626,0.1666666667,234.4
2018-06-01,Liberty County,59,154500.0,211,3.6,33,0.003246753247,0.0350877193,241.4
2018-07-01,Liberty County,54,171950.0,238,4.4,47,0.03615546851,0.35,268.7
